review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags,cleaned_text,filtered_text,review_length,word_count,char_count,avg_word_length,exclamation_count,question_count,positive_word_count,negative_word_count,sentiment_word_ratio,has_negation
325,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Cheesecake,We were a group of travelers and everyone enjoyed the meal. Cheesecake was the highlight. Great service.,4,positive,0.9781,Reviewer_0325,January,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",we were a group of travelers and everyone enjoyed the meal cheesecake was the highlight great service,group travelers everyone enjoyed meal cheesecake highlight great service,104,17,101,5.0,0,0,1,0,0.058823529411764705,0
326,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Okay experience overall. The Sandwiches lacked seasoning. Staff was polite but slow.,3,neutral,-0.0735,Reviewer_0326,June,2023,"cafe, river_view, desserts, cheesy, romantic, scenic",okay experience overall the sandwiches lacked seasoning staff was polite but slow,okay experience overall sandwiches lacked seasoning staff polite slow,84,12,81,5.833333333333333,0,0,0,1,-0.08333333333333333,0
328,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,Great place to stop while traveling to Gangtok. The Pasta here is amazing. Will visit again.,5,positive,0.7628,Reviewer_0328,March,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",great place to stop while traveling to gangtok the pasta here is amazing will visit again,great place stop traveling gangtok pasta amazing visit,92,16,89,4.625,0,0,2,0,0.125,0
329,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,The Pasta was so good we ordered twice! Service was fast and the staff was welcoming.,5,positive,0.6968,Reviewer_0329,March,2023,"cafe, river_view, desserts, cheesy, romantic, scenic",the pasta was so good we ordered twice service was fast and the staff was welcoming,pasta good ordered twice service fast staff welcoming,85,16,83,4.25,1,0,0,0,0.0,0
330,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,Wonderful experience. The Pasta was delicious and the staff was very friendly and helpful.,5,positive,0.7782,Reviewer_0330,October,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",wonderful experience the pasta was delicious and the staff was very friendly and helpful,wonderful experience pasta delicious staff friendly helpful,90,14,88,5.357142857142857,0,0,2,0,0.14285714285714285,0
331,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Coffee,Loved the cozy atmosphere and the delicious Coffee. The owner was very accommodating.,4,positive,0.9115,Reviewer_0331,November,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",loved the cozy atmosphere and the delicious coffee the owner was very accommodating,loved cozy atmosphere delicious coffee owner accommodating,85,13,83,5.461538461538462,0,0,2,0,0.15384615384615385,0
332,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,Such a hidden gem in Majhitar! The Pasta blew my mind. Prices are reasonable too.,4,positive,0.487,Reviewer_0332,October,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",such a hidden gem in majhitar the pasta blew my mind prices are reasonable too,hidden gem majhitar pasta blew mind prices reasonable,81,15,78,4.266666666666667,1,0,0,0,0.0,0
334,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Cheesecake,"Clean restaurant, friendly owner, and delicious Cheesecake. Totally worth it. Loved every bite.",4,positive,0.5092,Reviewer_0334,August,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",clean restaurant friendly owner and delicious cheesecake totally worth it loved every bite,clean restaurant friendly owner delicious cheesecake totally worth loved every bite,95,13,90,6.0,0,0,2,0,0.15384615384615385,0
335,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Cheesecake,Super tasty food! The Cheesecake was rich in flavors. Perfect stop for hungry travelers on NH10.,5,positive,0.3889,Reviewer_0335,August,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",super tasty food the cheesecake was rich in flavors perfect stop for hungry travelers on nh10,super tasty food cheesecake rich flavors perfect stop hungry travelers nh10,96,16,93,4.875,1,0,3,0,0.1875,0
336,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Great place to stop while traveling to Gangtok. The Sandwiches here is amazing. Will visit again.,4,positive,0.5711,Reviewer_0336,December,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",great place to stop while traveling to gangtok the sandwiches here is amazing will visit again,great place stop traveling gangtok sandwiches amazing visit,97,16,94,4.9375,0,0,2,0,0.125,0
337,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Super tasty food! The Brownies was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.9922,Reviewer_0337,March,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",super tasty food the brownies was rich in flavors perfect stop for hungry travelers on nh10,super tasty food brownies rich flavors perfect stop hungry travelers nh10,94,16,91,4.75,1,0,3,0,0.1875,0
338,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Authentic taste of Café right here in Majhitar. The Brownies was spot on. Very satisfied.,4,positive,0.7151,Reviewer_0338,August,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",authentic taste of cafe right here in majhitar the brownies was spot on very satisfied,authentic taste cafe right majhitar brownies spot satisfied,89,15,86,4.8,0,0,2,0,0.13333333333333333,0
339,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,The food quality is excellent. Had Sandwiches and it was one of the best I've tasted in Sikkim.,5,positive,0.6422,Reviewer_0339,January,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",the food quality is excellent had sandwiches and it was one of the best i have tasted in sikkim,food quality excellent sandwiches one best tasted sikkim,95,19,95,4.052631578947368,0,0,2,0,0.10526315789473684,0
341,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Excellent food and good portion sizes. The Brownies was filling and flavorful. Will definitely return.,4,positive,0.7255,Reviewer_0341,March,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",excellent food and good portion sizes the brownies was filling and flavorful will definitely return,excellent food good portion sizes brownies filling flavorful definitely return,102,15,99,5.666666666666667,0,0,2,0,0.13333333333333333,0
342,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Authentic taste of Continental right here in Majhitar. The Brownies was spot on. Very satisfied.,4,positive,0.6534,Reviewer_0342,January,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",authentic taste of continental right here in majhitar the brownies was spot on very satisfied,authentic taste continental right majhitar brownies spot satisfied,96,15,93,5.266666666666667,0,0,2,0,0.13333333333333333,0
343,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Amazing ambiance and even better food! The Sandwiches was perfectly seasoned. A must visit in Majhitar.,4,positive,0.6785,Reviewer_0343,October,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",amazing ambiance and even better food the sandwiches was perfectly seasoned a must visit in majhitar,amazing ambiance even better food sandwiches perfectly seasoned must visit majhitar,103,16,100,5.3125,1,0,1,0,0.0625,0
344,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Cheesecake,Absolutely loved the food here! The Cheesecake was outstanding and the service was very quick.,4,positive,0.3829,Reviewer_0344,November,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",absolutely loved the food here the cheesecake was outstanding and the service was very quick,absolutely loved food cheesecake outstanding service quick,94,15,92,5.2,1,0,2,0,0.13333333333333333,0
345,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Coffee,The food quality is excellent. Had Coffee and it was one of the best I've tasted in Sikkim.,4,positive,0.6988,Reviewer_0345,March,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",the food quality is excellent had coffee and it was one of the best i have tasted in sikkim,food quality excellent coffee one best tasted sikkim,91,19,91,3.8421052631578947,0,0,2,0,0.10526315789473684,0
347,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Decent place for a quick meal. The Sandwiches was okay but nothing extraordinary.,3,neutral,0.1351,Reviewer_0347,September,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",decent place for a quick meal the sandwiches was okay but nothing extraordinary,decent place quick meal sandwiches okay nothing extraordinary,81,13,79,5.153846153846154,0,0,0,0,0.0,0
348,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Cheesecake,Average food quality. The Cheesecake was edible but could be better. Service was acceptable.,3,neutral,0.0432,Reviewer_0348,May,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",average food quality the cheesecake was edible but could be better service was acceptable,average food quality cheesecake edible better service acceptable,92,14,89,5.428571428571429,0,0,0,0,0.0,0
350,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,We were a group of travelers and everyone enjoyed the meal. Pasta was the highlight. Great service.,4,positive,0.4438,Reviewer_0350,July,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",we were a group of travelers and everyone enjoyed the meal pasta was the highlight great service,group travelers everyone enjoyed meal pasta highlight great service,99,17,96,4.705882352941177,0,0,1,0,0.058823529411764705,0
351,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Absolutely loved the food here! The Brownies was outstanding and the service was very quick.,5,positive,0.3753,Reviewer_0351,September,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",absolutely loved the food here the brownies was outstanding and the service was very quick,absolutely loved food brownies outstanding service quick,92,15,90,5.066666666666666,1,0,2,0,0.13333333333333333,0
354,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,Authentic taste of Continental right here in Majhitar. The Pasta was spot on. Very satisfied.,4,positive,0.8884,Reviewer_0354,December,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",authentic taste of continental right here in majhitar the pasta was spot on very satisfied,authentic taste continental right majhitar pasta spot satisfied,93,15,90,5.066666666666666,0,0,2,0,0.13333333333333333,0
355,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,"Clean restaurant, friendly owner, and delicious Brownies. Totally worth it. Loved every bite.",4,positive,0.8802,Reviewer_0355,November,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",clean restaurant friendly owner and delicious brownies totally worth it loved every bite,clean restaurant friendly owner delicious brownies totally worth loved every bite,93,13,88,5.846153846153846,0,0,2,0,0.15384615384615385,0
356,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Coffee,Amazing ambiance and even better food! The Coffee was perfectly seasoned. A must visit in Majhitar.,4,positive,0.7294,Reviewer_0356,August,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",amazing ambiance and even better food the coffee was perfectly seasoned a must visit in majhitar,amazing ambiance even better food coffee perfectly seasoned must visit majhitar,99,16,96,5.0625,1,0,1,0,0.0625,0
359,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Wonderful experience. The Sandwiches was delicious and the staff was very friendly and helpful.,5,positive,0.8841,Reviewer_0359,October,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",wonderful experience the sandwiches was delicious and the staff was very friendly and helpful,wonderful experience sandwiches delicious staff friendly helpful,95,14,93,5.714285714285714,0,0,2,0,0.14285714285714285,0
360,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Brownies,Great place to stop while traveling to Gangtok. The Brownies here is amazing. Will visit again.,4,positive,0.3623,Reviewer_0360,March,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",great place to stop while traveling to gangtok the brownies here is amazing will visit again,great place stop traveling gangtok brownies amazing visit,95,16,92,4.8125,0,0,2,0,0.125,0
361,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Pasta,Super tasty food! The Pasta was rich in flavors. Perfect stop for hungry travelers on NH10.,5,positive,0.4825,Reviewer_0361,August,2022,"cafe, river_view, desserts, cheesy, romantic, scenic",super tasty food the pasta was rich in flavors perfect stop for hungry travelers on nh10,super tasty food pasta rich flavors perfect stop hungry travelers nh10,91,16,88,4.5625,1,0,3,0,0.1875,0
362,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Super tasty food! The Sandwiches was rich in flavors. Perfect stop for hungry travelers on NH10.,5,positive,0.4398,Reviewer_0362,June,2025,"cafe, river_view, desserts, cheesy, romantic, scenic",super tasty food the sandwiches was rich in flavors perfect stop for hungry travelers on nh10,super tasty food sandwiches rich flavors perfect stop hungry travelers nh10,96,16,93,4.875,1,0,3,0,0.1875,0
363,Rangpo River Café,"Riverside, Near Majhitar, East Sikkim","Café, Continental, Snacks",mid-range,Sandwiches,Authentic taste of Continental right here in Majhitar. The Sandwiches was spot on. Very satisfied.,4,positive,0.5949,Reviewer_0363,September,2024,"cafe, river_view, desserts, cheesy, romantic, scenic",authentic taste of continental right here in majhitar the sandwiches was spot on very satisfied,authentic taste continental right majhitar sandwiches spot satisfied,98,15,95,5.4,0,0,2,0,0.13333333333333333,0
